Name,Title,aiconalt,View,State,View1,asizebase
Rams Digital,Quality.. No compromise!,5.0 out of 5 stars,"Reviewed in India on October 17, 2020",Verified Purchase,"Very powerful grinder but compared to my earlier mixer grinder, it is noisy. But OK, brand recognized worldwide!",
Suman Gupta,बिल्कुल सही नहीं है,1.0 out of 5 stars,"Reviewed in India on September 11, 2021",Verified Purchase,बहुत ही बेकार सामान है बहुत तेज आवाज है और वापस करने पर आपको पहले इसका मेकेनिक बन कर ठीक करने की कोशिश करना पड़ेगा,
Vishal Gulechha,Worst. Too much of noise. Like a truck,1.0 out of 5 stars,"Reviewed in India on February 5, 2022",Verified Purchase,Never buy.  Too much of noice.  5 times of Bajaj mixer  I had earlier  Too bad a product,
Thomas Vane,😕 what?,1.0 out of 5 stars,"Reviewed in India on April 12, 2021",Verified Purchase,I'm totally disappointed it's not even grinding almonds properly 🤔 I returned it.,
Amazon Customer,Disappointment,3.0 out of 5 stars,"Reviewed in India on January 12, 2020",Verified Purchase,Nice product.. look is amazing... But the mixer was used by some other person that means the product was second handed. inside the rubber of the lid some spices were there from which we come to know tht the product is second handed.. Disappointment Amazon.. dint expected tht..,
Shradha Goenka,All the jars do not work,3.0 out of 5 stars,"Reviewed in India on November 18, 2020",Verified Purchase,"The middle jar does not grind at all. The chutney jar does not do dry grinding and gets heated up. Infact if one has to grind some masala like elaichi or cinnamon, one cannot use this product.",One person found this helpful
Heera,Good buy!,5.0 out of 5 stars,"Reviewed in India on November 25, 2020",Verified Purchase,"An excellent mixer grinder. Grinds even the most hardest ingredient. Takes less time for grinding. I certainly recommend this product to everyone. Noise level is not as bad as what it is perceived to be. Overall, it is a good purchase and cost effective.",
VIJAYAN N G,"Philips HL7756/00 Mixer Grinder, 750W, 3 Jars (Black)",4.0 out of 5 stars,"Reviewed in India on August 25, 2021",Verified Purchase,"Its a Good Product, except that, the noise level is high.",
Value Customer,Good Product,4.0 out of 5 stars,"Reviewed in India on October 3, 2020",Verified Purchase,Good Mixer but Jars seems to be local made and very less quality than the outside products.,
Pradeep Rao,Very bad experience,1.0 out of 5 stars,"Reviewed in India on March 1, 2021",Verified Purchase,"Lid one of the jars doesn’t close
Moles too much noise
Very rickety rackety",
Anu,"Sturdy, does it's job well...",5.0 out of 5 stars,"Reviewed in India on September 20, 2021",Verified Purchase,"Go for it. It won't disappoint you.
It's strong, sturdy and fuss free product.
Quite satisfied with the purchase.",
Madhava S.Acharya,Excellent,5.0 out of 5 stars,"Reviewed in India on June 8, 2021",Verified Purchase,Excellent product. Earlier I had used Philips Mixi about 25 years,
Mohammed Siddiq,.,1.0 out of 5 stars,"Reviewed in India on May 15, 2021",Verified Purchase,Video Player is loading.,One person found this helpful
Santosh Mintu,Wrost product ever bought.,1.0 out of 5 stars,"Reviewed in India on February 12, 2022",Verified Purchase,"Runs for 5 minutes and stops because of heat and it's been a month now and the jar bottom is coming out.
Product is not recommended.",
Manish Sharma,Good product,5.0 out of 5 stars,"Reviewed in India on May 2, 2022",Verified Purchase,Good product at this price,
Bhaskar Joshi,Look wise it's great,5.0 out of 5 stars,"Reviewed in India on February 10, 2021",Verified Purchase,"Look wise, the product is awesome... Noise is quite much. Will give sincere reviews after few months of usage.",
Soumya,Damaged product,1.0 out of 5 stars,"Reviewed in India on July 17, 2021",Verified Purchase,We received a broken and defective piece.. The quality was not as expected. It seemed to be a used product.,
Raj Kothari,Broken Twice,1.0 out of 5 stars,"Reviewed in India on May 28, 2019",Verified Purchase,Received with a lid of one jar broken ordered a replacement that also had broken switch. Really frustrating experience as I needed this on priority.,
M.V.Ranganath,Very high decibel noise,2.0 out of 5 stars,"Reviewed in India on July 13, 2020",Verified Purchase,"This is a very noisy piece. All the jars have similar blades, only the jars are shaped differently. The blades are not removable. That makes more difficult of clean. I trusted a big brand to have some quality engineering. Overall a bad choice",
Amazon Customer,Not recommended!!,1.0 out of 5 stars,"Reviewed in India on September 8, 2021",Verified Purchase,"We bought it as it seems to be the best 3 in ranking in india , but no, it was a mistake , as the motor failed with smell of burning, we got a replacement with the same problem,finally got refunded,  not recommended at all ,",
karan,Bad mixer all three jar blade got rust in two days of use,1.0 out of 5 stars,"Reviewed in India on May 29, 2021",Verified Purchase,"never thought a company like philips sell people cheap materials. all my three jar blades get rust on the nut which is holding them.

also not powerful to use , waste of money. i wish i can get refund",
Tanzeel,Product quality was more than pathetic,1.0 out of 5 stars,"Reviewed in India on December 13, 2020",Verified Purchase,"The product I received is not worth as per Philips quality product. Out of 3 hard, 2 jars ( small one and medium one) don't have safety rubber, too much noise even if you blend butter milk.
Not worth pricing..better to purchase offline . Request for return Nd refund.",
Saradasuta,horrible noise and family people start blaming if the machine is switched on even for 5 minute,2.0 out of 5 stars,"Reviewed in India on September 16, 2021",Verified Purchase,i never expected this kind of product from Philips,
Inderjeet Pathania,Unwanted item in my kitchen… courtesy Amazon India,1.0 out of 5 stars,"Reviewed in India on July 27, 2021",Verified Purchase,I did not like the product and was surprised that the supplier refused to take it back the next very day. Moreover Amazon played dumb by not responding to my emails !! Extremely disappointed,
Gopi,Plasticity feel..,1.0 out of 5 stars,"Reviewed in India on July 25, 2022",Verified Purchase,"Like the power..
Dislike.. Very plastic look.. Lock very tight and no airlock in middle jar.. The smaller jar is too small for chutney.. Cleaning is decent",
Mohammad Wasim,Good Quality item from Philips,5.0 out of 5 stars,"Reviewed in India on August 1, 2021",Verified Purchase,"I like 750 Watts high power motor with good grinding power. Jars are fine but little hàrd to clean as unable to unscrew blades.

Excellent condition go for it. I searched a lot and finally happy with my choice",
Abhishek Kumar Singh,NOT UPTO THE MARK,2.0 out of 5 stars,"Reviewed in India on July 12, 2021",Verified Purchase,the jar blade is not upto the mark... it won't completely brake the ice or even the onion or garlic pieces.. you can find some un mixed peices of that... so overall mixing is not good,
JHINUK DUTTARAY,You can go for it.,4.0 out of 5 stars,"Reviewed in India on December 2, 2020",Verified Purchase,"Noise level is a little high. But it is a beautiful product and as 750 watts powerful machine, grinds very well within short time. Lid of the medium jar is a little too tight but will probably be ok with time. Regarding durability, time will say. Looks amazing.",
Irshana ibrahim,Superb,5.0 out of 5 stars,"Reviewed in India on March 5, 2021",Verified Purchase,Easy to use & clean.. noise level is normal.. loved it.. amazing product for this rate.. really appreciate..,
Amazon Customer,Product warranty not mentioned any where on bill. Warranty card also not received,3.0 out of 5 stars,"Reviewed in India on November 15, 2021",Verified Purchase,"Product warranty not mentioned any where on bill.
Warranty card also not received.",One person found this helpful
Bhavani Sidharth,Broken lid,2.0 out of 5 stars,"Reviewed in India on January 24, 2020",Verified Purchase,The box was fine outside but the lid of the bowl was broken. Returning the product. The bowl quality is all flimsy and very thin.,
Girish,Worthy purchase,5.0 out of 5 stars,"Reviewed in India on September 20, 2020",Verified Purchase,"Powerful motor, easy coupler interface jars, sleek design. Awesome grinding, mixing. No complaints so far",
Sachin G.,one of good Mixee,4.0 out of 5 stars,"Reviewed in India on August 28, 2019",Verified Purchase,"PRO : Good build quality
Easy to clean
Simple operation

CONS : high Cost
Spare are high cost than product.
non availability of spare.",
AS,You can go for it,4.0 out of 5 stars,"Reviewed in India on May 23, 2021",Verified Purchase,Good product but makes lot of noise . I used Philips mixer for the last 24 years it was very smooth but this one starts with a loud noise & vibration.,
Asma b.,Nice product,5.0 out of 5 stars,"Reviewed in India on July 16, 2021",Verified Purchase,Very powerful and conpact. Fits in the smallest of places and works absolutely well!,
karthik,Great mixer grinder,5.0 out of 5 stars,"Reviewed in India on July 25, 2022",Verified Purchase,Best mixer grinder,
Amazon Customer,Value for money. Fast.,5.0 out of 5 stars,"Reviewed in India on November 17, 2020",Verified Purchase,"Powerful. Chutney really becomes chutney fast. The packaging was good, but in the first delivery the knob was broken. It was immediately replaced by new one on reporting.

Satisfied with the product.",
laxmanarao,Cost cutting bad,1.0 out of 5 stars,"Reviewed in India on July 12, 2021",Verified Purchase,"Blades in jars are not upto the mark. Jars steel is very thin and light. Very much s
Disappointed with the cost cutting behaviour of philips. Overall ratings 3",
